polarity,tweet
4,"@PaulHarriott So what your saying is I'm not cool? Lol, but I have beer "
0,@sarahmaeblogs concerning the numbers? I have an idea but it seems it's not viable in the least 
0,"feeling sick and wishing I could go home today.  But alas, it is payroll day so I may not leave.  "
0,getting the staples taken out of my leg tomorrow afternoon  im scared!! hopefully its not to painful...
0,someone tweet :/ 
0,@shutUPvictoriya: sorry 
4,"@nateritter I don't need the work...just the money.  Naturally, I work longer hours when the project warrants it. "
0,"@cartab no I am on my Nokia E71. Worse, I am in a country town with only GSM/GPRS "
4,going to see my cousins 
4,@mitchelmusso HOW?? 
4,Momma always said life is like a box of chocoate you never know what you get 
4,@Jillfoster Is this to imply that women are not *already* emerging as natural leaders. 'Cuz I'm on that bandwagon in a big way. 
4,Enjoying a hot chocolate in the Cornerhouse 
0,got back and did HIIT on the turbo trainer and then while cleaning pool banged my head on the rotary drier and pulled my back 
0,Edna thinks im a 5 year old since i play with balloons 
4,"@clairey67 nice  how was the fry up?off to the Apple shop, then maybe a brew n cake !!!!!"
4,@Saradia Just got all my phone stuff together and am shipping it off tomorrow. I found the original box and the spare chargers. 
4,@sarah_marina WOOOOOT! I can't freaking wait!  We could invite Donnie &amp; Jordan ;)
0,i want to go back to sleep 
4,"Still laying in bed, watching my beautiful wife sleep, I'm so lucky "
0,@GloriaVelez when is it this month that ur comming again? the 6th or the 20th? i miss you 
0,is wondering why no matter how hard she tries...shit still doesn't get better.  Why do some people not have to work for what they get?  
0,@buboxxpanda: no hun i need another job 
4,"got the new AP..so im reading, searching, listening to music. And checking out whats new at  Smartpunk.com   "
0,why is the train late 
4,danny mcfly is doing all star family fortunes  xxxx
0,@ProvehitoInLyca  my back hurts been working since i got here no lunch or break yet
4,"@trib Nope, I do not joke about my parentage. He's awesome. As I told @rbuerckner, I shall only listen to wonderful things about him "
0,@OfficialBF1943 well this is so sad ... feels like this game is never going to come out 
4,@LenaGabrielle good idea! i'm going to see that tomorrow morning 
4,just bought a new ringtone so i hear nevershoutnever all the time 
4,Watched Crank 2.... awesome 
4,"@miguelstdancer oh, can you wish 'happy b-day' to my b. friend @lahmazzonetto? she's 16 "
0,"@tobiefysh So do I. But trying not to get my hopes up as tendons can take a while to heal - especially at my age, said the physio! "
0,wishing I could go to Cali with my Dad 
0,@kayteejay6 I need to talk to you re; Friday 
4,"bale2-ing...nice spa___relaxing a while with kiki  my thesis went well,thanks god.."
0,Burned myself while cooking - yey. Only reason I don't like cooking with cast iron. 
4,I LOVE CHILL SUNDAYS!!!  Straight chillin. ;)
4,@ScaredyCat  Three (3) on a  Huawei E220 
4,@RealWorldMom You're very welcome &amp; have a nice evening! 
4,@MelanyTexas noooo i never lived in gvine silly im in flower mound!!! 
0,"@NuevoVida Unfortunately, I don't, I don't really use my Wii, like, ever. Sorry mate. I would help you out if I could, though. "
4,"@taylorswift13 hi taylor,im only here for tell to you that the song &quot; crazier&quot; of the movie is more dreamy,  whit love ,a mini fan "
4,Just arrived home  xd
0,@whoisralphie dude  I'm so bummed ur leaving!
4,@gfindlay There is nothing quite like an Atheist sunday! 
0,I'm watching Daisy of Love on the Library's Wi-Fi. How cool am i? 
4,@bobbyllew That could have been embarrassing!  At least you remembered this time today and not this time tomorrow!   Small mercies!
0,"I missed BGT monday night  I wanted to see Escala on there, I heard they were going on there with their new album?"
0,@mizzbritt021 Customs is where they check ur not importing anything bad into the country and for certain products they charge u 
4,@chrisMibacache yay for new laptop! hahaha our band was the shiz! AND i'll sing for you one day ....deal? 
0,"Back at the office after water leak, think we have 6 industrial air dryers in here. Like working in a desert, hot and incredibly dry "
4,Practically stole a copy of the V for Vendetta 2-disc special edition on Amazon----$6.53 including shipping. Not bad at all. 
0,bored fixed the internet for my dad but now im bored to death 
0,"I have done something to my leg/knee. not sure exactly where the pain is coming from yet. right leg, so I'm a bit worried about driving. "
0,@snugglezz http://bit.ly/hSK17  &lt;- couldn't find the korean version 
0,My ear still hurts. Ryan hugged me too hard.  @britney2boy youre mean.
4,bought nice clothes 
4,@RuSouL Good luck bro! You'll do amathing  Do it upppp
0,On my way to the beach at Bellows Air Force Base....for the last time 
0,i can tell this is gonna b a long day  ughhhh not in the mood
0,Finally finished installing the ceiling fan. I had to crawl in the attic to install a crossbar.    http://twitpic.com/4ixos
4,"those greens tht yu say yu got give me the chills but these mills? well, they make me hot. "
4,"@blabers no, sorry, it's fabber cos we have the good weather AND electricity! "
4,"@kiiiiyoo i'm sorry kidd, yeah drink milky will soothe you "
4,@regineking reg!!!!!!!!!! can you make me a tailored black jacket??? 
4,About to have an amazing turkey dinner with my boy! 
0,"@gracebenguerel awww  sick on the weekend, typical!"
4,Sport headline of the day - Red Bull gives you water wings? 
4,"Sitting here wondering if @hannahbelle143 won her soccer game? I can't wait to see you guys for summer before vacation, vacation! "
0,@nisunis aku tak sombong beboooo  there's just  truck loads me must shaawe! Aaand me cant make it next week when u arrive ((((((((((((((
4,"@eileenb Yes, but would anyone else? "
4,YAY grad in only 3 days..... yet we have only begun and now ill miss alot of ppl.  byee my peeps!!!!! never forget you  
4,@amoenaonline Nice people I met at EAA  It's indeed good to take the keys with you. From now on your pockets will always smell really good
4,is about to take a nap then job interview 
4,"@magoo363 great idea, i'll need to work on it a little first "
0,Sitting in traffic.  . Don't know why I'm so tired. Seven hours til naptime...
0,"@EZYTEES ayee, i have my fingers crossed too, Heard there is going to be a monsoon though, hope not "
4,"Today we have really nice weather again, what is happening ? :S I mean i am definately not complaining but its never nice here "
4,"@iamjersey heyy  i was the girl who you crossed the road into before the gig, and i was like 'i only came down here for fish and chips' x"
4,woot watching the live EA stream now 
4,Buzzin it  happy birthday dafne!
0,sorry i havent updated that much guys was busy 
4,"Processed 6,000 emails so far  - Going to try to consolidate 4 email accounts into 1"
4,"&quot;Because I'm a sexist, egotistical, lying, hypocritical bigot?&quot; &quot;Bingo!&quot; "
4,@devicenull deal. I'll have to find an excuse to expense it 
4,such a boring saturday. bout to clean and do some homework. 
0,of the way i look. my question is...am i really that bad of a person? i hate stereotypes 
4,Apparently I've been sucked into a vortex where I am unable to function normally....help? 
0,"Knee hurts, bored "
0,"@mvanduyne aww! I want 2 watch that movie so bad, but nobody's willing 2 watch it w/me  i guess i'll have 2 watch it w/me, myself &amp; i :]"
0,"@dinosuit I was a creeper kid.  @ your half days, come pick me up from school. D:"
0,Damn! have to buy some new wine glasses after two breaking in three weeks  #fb
0,@chriscornell There is a distinct lack of a full version of Why Do You Follow Me. 
0,@AllissaTaylor  The sun hates us and keeps disappearing!
4,"k, peeps! Heading out the door... going somewhere w/ my g'rma &amp; cousin (?). Tweet ya later! "
0,Horrible stomach ache 
4,"@Jaaycooxo Lol, hiiiiii!!! It's ok.  Nuffin much, sugarplum! How about you?"
0,I'm so sick!  somebody bring me some chicken soup
4,Well g2g Goodnight tweeters! tty in a few hours.see ya! ? 
0,jst bak for bday treat. missd d rock show. 
4,enjoy your life with a smile  life is love... love is life!
0,"And onto more depressing things, I think i dreamt that Caley stayed up last night. Not good at all.  :p"
4,@chickenfoot Eagerly awaiting your new album  Congrats with 2 great weeks on the Billboard chart!
4,"i watched Band In A Bus - Jonas Brothers..i don't know why that show just 30 minutes..too short..haha..but,at least i can see Nick "
4,"gm y'all, weekend and my son's here  hope your weekend will be as great as mine!"
4,@j_mccoy Sources tell me the rate has gone up for virgin rentboys 
4,@samanthai Haha!! You can soooo tell your smitten...but that great!! 
0,OK so I broke my damn finger @ wrk and It hurts SOOOOOOO BAD!!!!!! 
4,Good nigh averyone. It is 9:44 pm in Korea. 
0,well bye guys if i can i'll call yu at airport or on way to there hmmm longest three weeks of me lifee  ily.
4,sitting in nelson at Dads house  he's just had his first operation at 72 !!
4,"@InvisibleGaijin there is one in harajuku, the manager is crazy "
0,not looking forward to the rest of the day!! 
0,@verashni - ive decided against it  thanks hehe
4,@MJ003 Nope sorry 
0,off to bed chulos not pickin up mad at babe  GRRRRR...
0,still up packing...wtf?! i shoulda done this two days ago!! looks like i'll be sleeping on the plane 
0,my itunes hd got a b-tree node size error. no longer readable/writeable. brought it to a datarecovering agency ... they gotta fix this 
0,Checking Aesop from bed on my iPhone. Still no work!  been looking all day. At least I will rest my ankle plenty I guess. 
0,@ChellyBelle  So U complained to @Jessicahamby that I was mean to U? I thought U loved my demon &amp; U left her for Jess. We're heartbroken 
0,Nevermind they're coming anyway. 
4,Good morning fellow Twitees 
0,This looks so cool--&gt;http://laweekend.laweekly.com/ --I'll be working that wknd-pooh!  If anyone goes--Tweet me &amp; let me know how it goes!
4,Wan'ts so go back =/  But weather is fiiiine so I'll be outside all day 
4,My first Tweet....and I don't know what to say! Here's hoping I get better at this malarky! 
0,"Just because you can go shirtless, doesn't mean you should go shirtless  #putashirton"
4,"after reading the book and watching the movie, i realized that im becoming a WATCHMEN fan "
0,sleep...why can i not?...last night got drunk and i slept all day but i really need to sleep...long day 2marow...lots going on. busy busy 
0,"Getting ready to go to a friend's funeral!  Life is to short, live it your best!"
4,Mission secret mission complete  feel pretty satisfied with myself..yea i feel pretty good 
0,@MsSmithhh ME YOO 
0,"Up, one hour later than I sat my alarm til  Now I don't have all the time I want. Need to do it all faster"
0,@FlyEffortlssly Me too  
4,"@prgirl I still think everyone using twitter now is an early adopter, but yes, the underscore doesn't look so cool "
4,"Got a load of Kisses. You have been warned. Yes, I will be suffering from a sugar high momentarily. "
4,Well time for sleep. Got a good amount of writing done today  goodnight everyone
0,@hayleykitkat sorry been snowed  How's tricks?
4,This is the earliest I have woken up since summer classes ended. Good morning world. 
0,"why am I so tired, I only walked around and stayed up a little later... feel like an old lady "
